,file,Re,alpha,Cl,Cd
5556,blbap06,18000.0,-2.25,-0.0762,0.05334
5557,blbap06,18000.0,-2.0,-0.0401,0.0521
5558,blbap06,18000.0,-1.75,-0.0046,0.05106
5559,blbap06,18000.0,-1.5,0.0294,0.0501
5560,blbap06,18000.0,-1.25,0.0612,0.0492
5561,blbap06,18000.0,-1.0,0.0938,0.04855
5562,blbap06,18000.0,-0.75,0.1242,0.04781
5563,blbap06,18000.0,-0.5,0.1547,0.04714
5564,blbap06,18000.0,-0.25,0.1841,0.04626
5565,blbap06,18000.0,0.0,0.1932,0.04399
5566,blbap06,18000.0,0.25,0.2185,0.04469
5567,blbap06,18000.0,0.5,0.2226,0.048
5568,blbap06,18000.0,0.75,0.2815,0.0542
5569,blbap06,18000.0,1.0,0.3479,0.05554
5570,blbap06,18000.0,1.25,0.3907,0.05681
5571,blbap06,18000.0,1.5,0.4303,0.05801
5572,blbap06,18000.0,1.75,0.4685,0.05921
5573,blbap06,18000.0,2.0,0.5019,0.06068
5574,blbap06,18000.0,2.25,0.5256,0.06283
5575,blbap06,18000.0,2.5,0.5448,0.06546
5576,blbap06,18000.0,2.75,0.5559,0.06857
5577,blbap06,18000.0,3.0,0.5804,0.07111
5578,blbap06,18000.0,3.25,0.5916,0.07431
5579,blbap06,18000.0,3.5,0.5932,0.07794
5580,blbap06,18000.0,3.75,0.5968,0.08154
5581,blbap06,18000.0,4.0,0.6022,0.08526
5582,blbap06,18000.0,4.25,0.6012,0.08923
5583,blbap06,18000.0,4.5,0.5874,0.09332
5584,blbap06,18000.0,4.75,0.5964,0.09705
5585,blbap06,18000.0,5.0,0.5797,0.10079
5586,blbap06,22000.0,-3.0,-0.1759,0.05618
5587,blbap06,22000.0,-2.75,-0.1338,0.05422
5588,blbap06,22000.0,-2.5,-0.0971,0.0527
5589,blbap06,22000.0,-2.25,-0.0626,0.05124
5590,blbap06,22000.0,-2.0,-0.0279,0.05004
5591,blbap06,22000.0,-1.75,0.006,0.04907
5592,blbap06,22000.0,-1.5,0.0393,0.04829
5593,blbap06,22000.0,-1.25,0.0718,0.04768
5594,blbap06,22000.0,-1.0,0.1022,0.04691
5595,blbap06,22000.0,-0.75,0.1327,0.0464
5596,blbap06,22000.0,-0.5,0.1631,0.04605
5597,blbap06,22000.0,-0.25,0.1922,0.04569
5598,blbap06,22000.0,0.0,0.2203,0.04549
5599,blbap06,22000.0,0.25,0.2334,0.04713
5600,blbap06,22000.0,0.5,0.3565,0.04459
5601,blbap06,22000.0,0.75,0.4069,0.04423
5602,blbap06,22000.0,1.0,0.4709,0.04304
5603,blbap06,22000.0,1.25,0.5436,0.04116
5604,blbap06,22000.0,1.5,0.6223,0.04005
5605,blbap06,22000.0,1.75,0.6783,0.04042
5606,blbap06,22000.0,2.0,0.7322,0.04103
5607,blbap06,22000.0,2.25,0.7613,0.04272
5608,blbap06,22000.0,2.5,0.8022,0.04399
5609,blbap06,22000.0,2.75,0.8176,0.04641
5610,blbap06,22000.0,3.0,0.8372,0.04883
5611,blbap06,22000.0,3.25,0.8574,0.05141
5612,blbap06,22000.0,3.5,0.8797,0.05406
5613,blbap06,22000.0,3.75,0.8705,0.05857
5614,blbap06,22000.0,4.0,0.8514,0.06397
5615,blbap06,22000.0,4.5,0.7304,0.08156
5616,blbap06,22000.0,4.75,0.7359,0.08605
5617,blbap06,22000.0,5.0,0.6939,0.09301
5618,blbap06,26000.0,-3.0,-0.1608,0.05432
5619,blbap06,26000.0,-2.75,-0.1238,0.05268
5620,blbap06,26000.0,-2.5,-0.0907,0.05095
5621,blbap06,26000.0,-2.25,-0.0568,0.04951
5622,blbap06,26000.0,-2.0,-0.0219,0.04836
5623,blbap06,26000.0,-1.75,0.0123,0.04746
5624,blbap06,26000.0,-1.5,0.0452,0.04671
5625,blbap06,26000.0,-1.25,0.0767,0.04606
5626,blbap06,26000.0,-1.0,0.1072,0.04551
5627,blbap06,26000.0,-0.75,0.1373,0.04512
5628,blbap06,26000.0,-0.5,0.1671,0.04489
5629,blbap06,26000.0,-0.25,0.1954,0.04465
5630,blbap06,26000.0,0.0,0.2159,0.04566
5631,blbap06,26000.0,0.25,0.3362,0.03805
5632,blbap06,26000.0,0.5,0.4209,0.03574
5633,blbap06,26000.0,0.75,0.5374,0.03302
5634,blbap06,26000.0,1.0,0.6134,0.03323
5635,blbap06,26000.0,1.25,0.6631,0.03422
5636,blbap06,26000.0,1.5,0.709,0.03539
5637,blbap06,26000.0,1.75,0.7548,0.03674
5638,blbap06,26000.0,2.0,0.8043,0.03853
5639,blbap06,26000.0,2.25,0.8467,0.04064
5640,blbap06,26000.0,2.5,0.8787,0.04261
5641,blbap06,26000.0,2.75,0.9066,0.04465
5642,blbap06,26000.0,3.0,0.9339,0.04695
5643,blbap06,26000.0,3.25,0.9535,0.04921
5644,blbap06,26000.0,3.5,0.9712,0.05166
5645,blbap06,26000.0,3.75,0.9856,0.05416
5646,blbap06,26000.0,4.0,1.0001,0.05686
5647,blbap06,26000.0,4.25,1.0146,0.05987
5648,blbap06,26000.0,4.5,1.0141,0.06321
5649,blbap06,26000.0,4.75,1.0082,0.06707
5650,blbap06,26000.0,5.0,0.9765,0.07218
5651,blbap06,30000.0,-3.0,-0.1546,0.05292
5652,blbap06,30000.0,-2.75,-0.1162,0.05132
5653,blbap06,30000.0,-2.5,-0.0837,0.04962
5654,blbap06,30000.0,-2.25,-0.0503,0.04822
5655,blbap06,30000.0,-2.0,-0.017,0.04707
5656,blbap06,30000.0,-1.75,0.0158,0.04615
5657,blbap06,30000.0,-1.5,0.0486,0.04545
5658,blbap06,30000.0,-1.25,0.08,0.04486
5659,blbap06,30000.0,-1.0,0.1107,0.04435
5660,blbap06,30000.0,-0.75,0.1407,0.04394
5661,blbap06,30000.0,-0.5,0.17,0.04371
5662,blbap06,30000.0,-0.25,0.1967,0.04392
5663,blbap06,30000.0,0.0,0.319,0.03846
5664,blbap06,30000.0,0.25,0.4399,0.03042
5665,blbap06,30000.0,0.5,0.5474,0.03044
5666,blbap06,30000.0,0.75,0.6112,0.03173
5667,blbap06,30000.0,1.0,0.6859,0.03415
5668,blbap06,30000.0,1.25,0.7321,0.03648
5669,blbap06,30000.0,1.5,0.7675,0.03863
5670,blbap06,30000.0,1.75,0.7975,0.04056
5671,blbap06,30000.0,2.0,0.8256,0.04229
5672,blbap06,30000.0,2.25,0.8499,0.04372
5673,blbap06,30000.0,2.5,0.8736,0.04533
5674,blbap06,30000.0,2.75,0.8971,0.04711
5675,blbap06,30000.0,3.0,0.9171,0.04874
5676,blbap06,30000.0,3.25,0.9355,0.05044
5677,blbap06,30000.0,3.5,0.9551,0.05237
5678,blbap06,30000.0,3.75,0.9691,0.05437
5679,blbap06,30000.0,4.0,0.9826,0.05662
5680,blbap06,30000.0,4.25,0.9884,0.05915
5681,blbap06,30000.0,4.5,0.9918,0.06206
5682,blbap06,30000.0,4.75,0.9894,0.06554
5683,blbap06,30000.0,5.0,0.9775,0.06981
5684,blbap06,35000.0,-3.0,-0.1506,0.05186
5685,blbap06,35000.0,-2.75,-0.1079,0.05034
5686,blbap06,35000.0,-2.5,-0.0773,0.04836
5687,blbap06,35000.0,-2.25,-0.0444,0.0469
5688,blbap06,35000.0,-2.0,-0.0107,0.0458
5689,blbap06,35000.0,-1.75,0.0217,0.04496
5690,blbap06,35000.0,-1.5,0.0526,0.04422
5691,blbap06,35000.0,-1.25,0.0829,0.04361
5692,blbap06,35000.0,-1.0,0.1134,0.04314
5693,blbap06,35000.0,-0.75,0.1435,0.04276
5694,blbap06,35000.0,-0.5,0.1924,0.04231
5695,blbap06,35000.0,-0.25,0.2841,0.0369
5696,blbap06,35000.0,0.0,0.4729,0.02826
5697,blbap06,35000.0,0.25,0.6008,0.032
5698,blbap06,35000.0,0.5,0.6466,0.0343
5699,blbap06,35000.0,0.75,0.6779,0.03584
5700,blbap06,35000.0,1.0,0.7066,0.03714
5701,blbap06,35000.0,1.25,0.7321,0.03798
5702,blbap06,35000.0,1.5,0.7574,0.03869
5703,blbap06,35000.0,1.75,0.7827,0.03936
5704,blbap06,35000.0,2.0,0.809,0.04025
5705,blbap06,35000.0,2.25,0.8371,0.04138
5706,blbap06,35000.0,2.5,0.8618,0.04245
5707,blbap06,35000.0,2.75,0.8874,0.04369
5708,blbap06,35000.0,3.0,0.914,0.04509
5709,blbap06,35000.0,3.25,0.9408,0.04666
5710,blbap06,35000.0,3.5,0.9639,0.04833
5711,blbap06,35000.0,3.75,0.9821,0.0501
5712,blbap06,35000.0,4.0,0.9987,0.05203
5713,blbap06,35000.0,4.25,1.0139,0.05416
5714,blbap06,35000.0,4.5,1.0264,0.0566
5715,blbap06,35000.0,4.75,1.0354,0.05929
5716,blbap06,35000.0,5.0,1.0402,0.06228
5717,blbap06,40000.0,-3.0,-0.1507,0.05085
5718,blbap06,40000.0,-2.75,-0.1108,0.04894
5719,blbap06,40000.0,-2.5,-0.0705,0.04785
5720,blbap06,40000.0,-2.25,-0.0402,0.04606
5721,blbap06,40000.0,-2.0,-0.0081,0.04479
5722,blbap06,40000.0,-1.75,0.0244,0.04384
5723,blbap06,40000.0,-1.5,0.056,0.04314
5724,blbap06,40000.0,-1.25,0.0862,0.04252
5725,blbap06,40000.0,-1.0,0.1157,0.04199
5726,blbap06,40000.0,-0.75,0.2084,0.04041
5727,blbap06,40000.0,-0.5,0.2466,0.03652
5728,blbap06,40000.0,-0.25,0.5508,0.03209
5729,blbap06,40000.0,0.0,0.586,0.03241
5730,blbap06,40000.0,0.25,0.6144,0.03328
5731,blbap06,40000.0,0.5,0.6361,0.03332
5732,blbap06,40000.0,0.75,0.6605,0.03343
5733,blbap06,40000.0,1.0,0.6903,0.03398
5734,blbap06,40000.0,1.25,0.7216,0.03471
5735,blbap06,40000.0,1.5,0.7538,0.03556
5736,blbap06,40000.0,1.75,0.7828,0.03642
5737,blbap06,40000.0,2.0,0.8113,0.03735
5738,blbap06,40000.0,2.25,0.8396,0.0383
5739,blbap06,40000.0,2.5,0.868,0.03925
5740,blbap06,40000.0,2.75,0.8955,0.04038
5741,blbap06,40000.0,3.0,0.9211,0.04178
5742,blbap06,40000.0,3.25,0.946,0.04324
5743,blbap06,40000.0,3.5,0.9695,0.04474
5744,blbap06,40000.0,3.75,0.9926,0.04626
5745,blbap06,40000.0,4.0,1.0158,0.04783
5746,blbap06,40000.0,4.25,1.0383,0.04962
5747,blbap06,40000.0,4.5,1.0612,0.05148
5748,blbap06,40000.0,4.75,1.0758,0.0539
5749,blbap06,40000.0,5.0,1.0869,0.05654
5750,blbap06,45000.0,-2.75,-0.1099,0.04803
5751,blbap06,45000.0,-2.5,-0.073,0.04655
5752,blbap06,45000.0,-2.25,-0.0369,0.04511
5753,blbap06,45000.0,-2.0,-0.0048,0.04427
5754,blbap06,45000.0,-1.75,0.0261,0.04311
5755,blbap06,45000.0,-1.5,0.057,0.04225
5756,blbap06,45000.0,-1.25,0.0881,0.0416
5757,blbap06,45000.0,-1.0,0.1987,0.03948
5758,blbap06,45000.0,-0.75,0.2516,0.03541
5759,blbap06,45000.0,-0.5,0.5314,0.03371
5760,blbap06,45000.0,-0.25,0.5545,0.03331
5761,blbap06,45000.0,0.0,0.5603,0.02983
5762,blbap06,45000.0,0.25,0.5922,0.03016
5763,blbap06,45000.0,0.5,0.6251,0.03064
5764,blbap06,45000.0,0.75,0.6564,0.0311
5765,blbap06,45000.0,1.0,0.6879,0.03162
5766,blbap06,45000.0,1.25,0.7192,0.03211
5767,blbap06,45000.0,1.5,0.7507,0.0328
5768,blbap06,45000.0,1.75,0.7813,0.03358
5769,blbap06,45000.0,2.0,0.8108,0.03429
5770,blbap06,45000.0,2.25,0.8397,0.03493
5771,blbap06,45000.0,2.5,0.8685,0.0357
5772,blbap06,45000.0,2.75,0.8966,0.03699
5773,blbap06,45000.0,3.0,0.9241,0.03832
5774,blbap06,45000.0,3.25,0.9508,0.03963
5775,blbap06,45000.0,3.5,0.9767,0.0409
5776,blbap06,45000.0,3.75,1.0023,0.04214
5777,blbap06,45000.0,4.0,1.0276,0.04351
5778,blbap06,45000.0,4.25,1.0523,0.0451
5779,blbap06,45000.0,4.5,1.0718,0.04731
5780,blbap06,45000.0,4.75,1.0887,0.0497
5781,blbap06,45000.0,5.0,1.1038,0.05223
5782,boisrg,5000.0,0.0,-0.0038,0.08731
5783,boisrg,5000.0,0.0,-0.0038,0.08731
5784,boisrg,5000.0,0.25,0.0096,0.08848
5785,boisrg,5000.0,0.25,0.0096,0.08848
5786,boisrg,5000.0,0.5,0.0226,0.0897
5787,boisrg,5000.0,0.5,0.0226,0.0897
5788,boisrg,5000.0,0.75,0.0362,0.09094
5789,boisrg,5000.0,0.75,0.0362,0.09094
5790,boisrg,5000.0,1.0,0.0491,0.09228
5791,boisrg,5000.0,1.0,0.0491,0.09228
5792,boisrg,5000.0,1.25,0.0625,0.09365
5793,boisrg,5000.0,1.25,0.0625,0.09365
5794,boisrg,5000.0,1.5,0.0751,0.09505
5795,boisrg,5000.0,1.5,0.0751,0.09505
5796,boisrg,5000.0,1.75,0.0885,0.09652
5797,boisrg,5000.0,1.75,0.0885,0.09652
5798,boisrg,5000.0,2.0,0.1018,0.09805
5799,boisrg,5000.0,2.0,0.1018,0.09805
5800,boisrg,5000.0,2.25,0.1147,0.0996
5801,boisrg,5000.0,2.25,0.1147,0.0996
5802,boisrg,5000.0,2.5,0.1275,0.10127
5803,boisrg,5000.0,2.5,0.1275,0.10127
5804,boisrg,5000.0,2.75,0.1405,0.10294
5805,boisrg,5000.0,2.75,0.1405,0.10294
5806,boisrg,5000.0,3.0,0.1532,0.10468
5807,boisrg,5000.0,3.0,0.1532,0.10468
5808,boisrg,8000.0,-3.0,-0.0945,0.07471
5809,boisrg,8000.0,-2.75,-0.1236,0.0722
5810,boisrg,8000.0,-2.5,-0.1373,0.07054
5811,boisrg,8000.0,-2.25,-0.1335,0.07015
5812,boisrg,8000.0,-2.0,-0.1211,0.07046
5813,boisrg,8000.0,-1.75,-0.1068,0.07111
5814,boisrg,8000.0,-1.5,-0.0921,0.0719
5815,boisrg,8000.0,-1.25,-0.0777,0.07282
5816,boisrg,8000.0,-1.0,-0.0631,0.07379
5817,boisrg,8000.0,-0.75,-0.0492,0.07487
5818,boisrg,8000.0,-0.5,-0.0348,0.07597
5819,boisrg,8000.0,-0.25,-0.0211,0.07715
5820,boisrg,8000.0,0.0,-0.0072,0.07841
5821,boisrg,8000.0,0.25,0.0068,0.07971
5822,boisrg,8000.0,0.5,0.0204,0.08108
5823,boisrg,8000.0,0.75,0.0345,0.08246
5824,boisrg,8000.0,1.0,0.0478,0.08393
5825,boisrg,8000.0,1.25,0.0616,0.08544
5826,boisrg,8000.0,1.5,0.0746,0.08698
5827,boisrg,8000.0,1.75,0.0885,0.08857
5828,boisrg,8000.0,2.0,0.1022,0.09025
5829,boisrg,8000.0,2.25,0.1155,0.09192
5830,boisrg,8000.0,2.5,0.1286,0.09374
5831,boisrg,8000.0,2.75,0.142,0.09555
5832,boisrg,8000.0,3.0,0.1551,0.09743
5833,boisrg,8000.0,3.25,0.1681,0.09936
5834,boisrg,8000.0,3.5,0.1815,0.1013
5835,boisrg,8000.0,3.75,0.1942,0.10328
5836,boisrg,8000.0,4.0,0.2067,0.10541
5837,boisrg,8000.0,4.25,0.2197,0.10745
5838,boisrg,8000.0,4.5,0.2325,0.10967
5839,boisrg,8000.0,4.75,0.2449,0.11182
5840,boisrg,8000.0,5.0,0.2573,0.11409
5841,boisrg,12000.0,-2.75,-0.4709,0.06598
5842,boisrg,12000.0,-2.5,-0.1029,0.06794
5843,boisrg,12000.0,-2.25,-0.1336,0.06535
5844,boisrg,12000.0,-2.0,-0.1366,0.06423
5845,boisrg,12000.0,-1.75,-0.1198,0.06467
5846,boisrg,12000.0,-1.5,-0.1013,0.06558
5847,boisrg,12000.0,-1.25,-0.0843,0.06666
5848,boisrg,12000.0,-1.0,-0.0679,0.06778
5849,boisrg,12000.0,-0.75,-0.0527,0.069
5850,boisrg,12000.0,-0.5,-0.0374,0.07022
5851,boisrg,12000.0,-0.25,-0.0229,0.07153
5852,boisrg,12000.0,0.5,0.0201,0.07585
5853,boisrg,12000.0,0.75,0.0347,0.07733
5854,boisrg,12000.0,1.0,0.0485,0.07892
5855,boisrg,12000.0,1.25,0.0627,0.08054
5856,boisrg,12000.0,1.5,0.0761,0.08219
5857,boisrg,12000.0,1.75,0.0903,0.08391
5858,boisrg,12000.0,2.0,0.1045,0.08566
5859,boisrg,12000.0,2.25,0.1182,0.08746
5860,boisrg,12000.0,2.5,0.1316,0.08938
5861,boisrg,12000.0,2.75,0.1453,0.09129
5862,boisrg,12000.0,3.0,0.1588,0.09327
5863,boisrg,12000.0,3.25,0.172,0.0953
5864,boisrg,12000.0,3.5,0.1856,0.09737
5865,boisrg,12000.0,3.75,0.1988,0.09939
5866,boisrg,12000.0,4.0,0.2115,0.10165
5867,boisrg,12000.0,4.25,0.2248,0.10377
5868,boisrg,12000.0,4.5,0.2379,0.10608
5869,boisrg,12000.0,4.75,0.2506,0.10833
5870,boisrg,12000.0,5.0,0.2633,0.1107
5871,boisrg,18000.0,-3.0,-0.589,0.06516
5872,boisrg,18000.0,-2.75,-0.5693,0.06364
5873,boisrg,18000.0,-2.5,-0.5474,0.06239
5874,boisrg,18000.0,-2.25,-0.518,0.06083
5875,boisrg,18000.0,-2.0,-0.4828,0.05961
5876,boisrg,18000.0,-1.75,-0.4376,0.05817
5877,boisrg,18000.0,-1.5,-0.3795,0.05663
5878,boisrg,18000.0,-1.25,-0.093,0.06212
5879,boisrg,18000.0,-1.0,-0.0726,0.06342
5880,boisrg,18000.0,-0.75,-0.0553,0.06479
5881,boisrg,18000.0,-0.5,-0.0388,0.06613
5882,boisrg,18000.0,-0.25,-0.0235,0.06757
5883,boisrg,18000.0,0.0,-0.0085,0.06908
5884,boisrg,18000.0,0.25,0.0067,0.07059
5885,boisrg,18000.0,0.5,0.021,0.07221
5886,boisrg,18000.0,0.75,0.036,0.07378
5887,boisrg,18000.0,1.0,0.0502,0.07547
5888,boisrg,18000.0,1.25,0.0648,0.07719
5889,boisrg,18000.0,1.5,0.0785,0.07893
5890,boisrg,18000.0,1.75,0.0932,0.08072
5891,boisrg,18000.0,2.0,0.1076,0.08259
5892,boisrg,18000.0,2.25,0.1216,0.08447
5893,boisrg,18000.0,2.5,0.1354,0.08648
5894,boisrg,18000.0,2.75,0.1495,0.08846
5895,boisrg,18000.0,3.0,0.1631,0.09054
5896,boisrg,18000.0,3.25,0.1768,0.09265
5897,boisrg,18000.0,3.5,0.191,0.09473
5898,boisrg,18000.0,3.75,0.2042,0.09689
5899,boisrg,18000.0,4.0,0.2172,0.09924
5900,boisrg,18000.0,4.25,0.2308,0.10143
5901,boisrg,18000.0,4.5,0.2441,0.10383
5902,boisrg,18000.0,4.75,0.2571,0.10616
5903,boisrg,18000.0,5.0,0.2701,0.1086
5904,boisrg,22000.0,-3.0,-0.6082,0.06316
5905,boisrg,22000.0,-2.75,-0.591,0.06193
5906,boisrg,22000.0,-2.5,-0.5604,0.06039
5907,boisrg,22000.0,-2.25,-0.5346,0.05931
5908,boisrg,22000.0,-2.0,-0.4983,0.05822
5909,boisrg,22000.0,-1.75,-0.4586,0.05732
5910,boisrg,22000.0,-1.5,-0.4075,0.05644
5911,boisrg,22000.0,-1.25,-0.347,0.05572
5912,boisrg,22000.0,-1.0,-0.0762,0.06171
5913,boisrg,22000.0,-0.75,-0.0568,0.06319
5914,boisrg,22000.0,-0.5,-0.0393,0.06459
5915,boisrg,22000.0,-0.25,-0.0236,0.06609
5916,boisrg,22000.0,0.0,-0.0083,0.06766
5917,boisrg,22000.0,0.25,0.0072,0.06922
5918,boisrg,22000.0,0.5,0.0217,0.07088
5919,boisrg,22000.0,0.75,0.0369,0.0725
5920,boisrg,22000.0,1.0,0.0513,0.07424
5921,boisrg,22000.0,1.25,0.0661,0.076
5922,boisrg,22000.0,1.5,0.08,0.07777
5923,boisrg,22000.0,1.75,0.0948,0.0796
5924,boisrg,22000.0,2.0,0.1095,0.08152
5925,boisrg,22000.0,2.25,0.1236,0.08343
5926,boisrg,22000.0,2.5,0.1376,0.08548
5927,boisrg,22000.0,2.75,0.1518,0.0875
5928,boisrg,22000.0,3.0,0.1656,0.08962
5929,boisrg,22000.0,3.25,0.1794,0.09176
5930,boisrg,22000.0,3.5,0.1938,0.09387
5931,boisrg,22000.0,3.75,0.2072,0.09607
5932,boisrg,22000.0,4.0,0.2203,0.09846
5933,boisrg,22000.0,4.25,0.2341,0.10067
5934,boisrg,22000.0,4.5,0.2475,0.10312
5935,boisrg,22000.0,4.75,0.2606,0.10548
5936,boisrg,22000.0,5.0,0.2737,0.10795
5937,boisrg,26000.0,-3.0,-0.6263,0.06157
5938,boisrg,26000.0,-2.75,-0.6075,0.05975
5939,boisrg,26000.0,-2.5,-0.583,0.05859
5940,boisrg,26000.0,-2.25,-0.5589,0.05774
5941,boisrg,26000.0,-2.0,-0.5182,0.05659
5942,boisrg,26000.0,-1.75,-0.477,0.05578
5943,boisrg,26000.0,-1.5,-0.4306,0.05527
5944,boisrg,26000.0,-1.25,-0.3761,0.05494
5945,boisrg,26000.0,-1.0,-0.3034,0.05477
5946,boisrg,26000.0,-0.75,-0.0584,0.06206
5947,boisrg,26000.0,-0.5,-0.0398,0.06352
5948,boisrg,26000.0,-0.25,-0.0236,0.06507
5949,boisrg,26000.0,0.0,-0.008,0.06668
5950,boisrg,26000.0,0.25,0.0078,0.06828
5951,boisrg,26000.0,0.5,0.0224,0.06999
5952,boisrg,26000.0,0.75,0.0378,0.07164
5953,boisrg,26000.0,1.0,0.0523,0.07341
5954,boisrg,26000.0,1.25,0.0673,0.0752
5955,boisrg,26000.0,1.5,0.0814,0.07701
5956,boisrg,26000.0,1.75,0.0963,0.07887
5957,boisrg,26000.0,2.0,0.1111,0.08081
5958,boisrg,26000.0,2.25,0.1254,0.08276
5959,boisrg,26000.0,2.5,0.1395,0.08483
5960,boisrg,26000.0,2.75,0.1539,0.08688
5961,boisrg,26000.0,3.0,0.1678,0.08903
5962,boisrg,26000.0,3.25,0.1818,0.0912
5963,boisrg,26000.0,3.5,0.1963,0.09333
5964,boisrg,26000.0,3.75,0.2098,0.09556
5965,boisrg,26000.0,4.0,0.2229,0.09798
5966,boisrg,26000.0,4.25,0.2369,0.10021
5967,boisrg,26000.0,4.5,0.2504,0.1027
5968,boisrg,26000.0,4.75,0.2636,0.10508
5969,boisrg,26000.0,5.0,0.2768,0.10758
5970,boisrg,30000.0,-3.0,-0.6306,0.05942
5971,boisrg,30000.0,-2.75,-0.616,0.05825
5972,boisrg,30000.0,-2.5,-0.599,0.0573
5973,boisrg,30000.0,-2.25,-0.5739,0.05577
5974,boisrg,30000.0,-2.0,-0.5451,0.05512
5975,boisrg,30000.0,-1.75,-0.5019,0.05435
5976,boisrg,30000.0,-1.5,-0.4553,0.05393
5977,boisrg,30000.0,-1.25,-0.4049,0.05383
5978,boisrg,30000.0,-1.0,-0.3374,0.05387
5979,boisrg,30000.0,-0.75,-0.2508,0.05453
5980,boisrg,30000.0,-0.5,-0.0403,0.06274
5981,boisrg,30000.0,-0.25,-0.0235,0.06434
5982,boisrg,30000.0,0.0,-0.0076,0.06599
5983,boisrg,30000.0,0.25,0.0083,0.06761
5984,boisrg,30000.0,0.5,0.0231,0.06935
5985,boisrg,30000.0,0.75,0.0387,0.07103
5986,boisrg,30000.0,1.0,0.0533,0.07284
5987,boisrg,30000.0,1.25,0.0684,0.07465
5988,boisrg,30000.0,1.5,0.0827,0.07648
5989,boisrg,30000.0,1.75,0.0977,0.07837
5990,boisrg,30000.0,2.0,0.1127,0.08033
5991,boisrg,30000.0,2.25,0.1271,0.0823
5992,boisrg,30000.0,2.5,0.1413,0.0844
5993,boisrg,30000.0,2.75,0.1558,0.08647
5994,boisrg,35000.0,-3.0,-0.6368,0.05727
5995,boisrg,35000.0,-2.75,-0.6217,0.05605
5996,boisrg,35000.0,-2.5,-0.604,0.05504
5997,boisrg,35000.0,-2.25,-0.5852,0.05383
5998,boisrg,35000.0,-2.0,-0.5607,0.05312
5999,boisrg,35000.0,-1.75,-0.5318,0.05259
6000,boisrg,35000.0,-1.5,-0.491,0.05229
6001,boisrg,35000.0,-1.25,-0.4387,0.05228
6002,boisrg,35000.0,-1.0,-0.3719,0.05244
6003,boisrg,35000.0,-0.75,-0.3061,0.05322
6004,boisrg,35000.0,-0.25,0.0983,0.06314
6005,boisrg,35000.0,0.0,0.1177,0.06436
6006,boisrg,35000.0,0.25,0.147,0.0658
6007,boisrg,35000.0,0.5,0.1702,0.06743
6008,boisrg,35000.0,0.75,0.1952,0.06888
6009,boisrg,35000.0,1.0,0.2229,0.07048
6010,boisrg,35000.0,1.25,0.2443,0.07238
6011,boisrg,35000.0,1.5,0.2514,0.07391
6012,boisrg,35000.0,1.75,0.2646,0.07585
6013,boisrg,35000.0,2.0,0.3051,0.07811
6014,boisrg,35000.0,2.25,0.3083,0.08013
6015,boisrg,35000.0,2.5,0.3163,0.08251
6016,boisrg,35000.0,2.75,0.3274,0.08498
6017,boisrg,35000.0,3.0,0.338,0.08756
6018,boisrg,40000.0,-3.0,-0.6416,0.0552
6019,boisrg,40000.0,-2.75,-0.6265,0.05412
6020,boisrg,40000.0,-2.5,-0.61,0.05334
6021,boisrg,40000.0,-2.25,-0.5904,0.05212
6022,boisrg,40000.0,-2.0,-0.5684,0.05143
6023,boisrg,40000.0,-1.75,-0.5449,0.05105
6024,boisrg,40000.0,-1.5,-0.5117,0.0506
6025,boisrg,40000.0,-1.25,-0.4634,0.05058
6026,boisrg,40000.0,-1.0,-0.1638,0.05346
6027,boisrg,40000.0,-0.75,0.1155,0.05766
6028,boisrg,40000.0,-0.5,0.153,0.0587
6029,boisrg,40000.0,-0.25,0.1826,0.0598
6030,boisrg,40000.0,0.0,0.2049,0.06112
6031,boisrg,40000.0,0.25,0.2384,0.06218
6032,boisrg,40000.0,0.5,0.2555,0.06373
6033,boisrg,40000.0,0.75,0.2776,0.06495
6034,boisrg,40000.0,1.0,0.3067,0.06629
6035,boisrg,40000.0,1.5,0.3575,0.06913
6036,boisrg,40000.0,1.75,0.3574,0.0713
6037,boisrg,40000.0,2.0,0.36,0.07332
6038,boisrg,40000.0,2.25,0.3894,0.0748
6039,boisrg,40000.0,2.5,0.4058,0.07684
6040,boisrg,40000.0,2.75,0.4043,0.07908
6041,boisrg,40000.0,3.0,0.4327,0.0806
6042,boisrg,40000.0,3.25,0.4548,0.08276
6043,boisrg,40000.0,3.5,0.4596,0.08555
6044,boisrg,40000.0,3.75,0.4543,0.08809
6045,boisrg,40000.0,4.0,0.4659,0.09143
6046,boisrg,40000.0,4.25,0.4719,0.09414
6047,boisrg,45000.0,-3.0,-0.6457,0.05329
6048,boisrg,45000.0,-2.5,-0.5422,0.05209
6049,boisrg,45000.0,-2.25,-0.4921,0.05164
6050,boisrg,45000.0,-2.0,-0.4434,0.05129
6051,boisrg,45000.0,-1.75,-0.3815,0.05102
6052,boisrg,45000.0,-1.5,-0.2785,0.05108
6053,boisrg,45000.0,-1.25,-0.1447,0.05121
6054,boisrg,45000.0,-1.0,-0.0377,0.05119
6055,boisrg,45000.0,-0.5,0.2272,0.05508
6056,boisrg,45000.0,-0.25,0.2471,0.05617
6057,boisrg,45000.0,0.0,0.2807,0.05703
6058,boisrg,45000.0,0.5,0.3253,0.05928
6059,boisrg,45000.0,0.75,0.3569,0.06025
6060,boisrg,45000.0,1.0,0.3655,0.0617
6061,boisrg,45000.0,1.25,0.4128,0.06233
6062,boisrg,45000.0,1.5,0.3983,0.06477
